id,box_id,device_type,false_character,hold_for,key_pressed,location,long_pressed_equivalent,name,platform,pressed_after,timestamp,user_id
1047,#text-area-1,Computer/Laptop,f,64, ,32,1,Kedar,MacIntel,77,1584257338905,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1048,#text-area-1,Computer/Laptop,f,91,l,76,1,Kedar,MacIntel,80,1584257339049,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1049,#text-area-1,Computer/Laptop,f,75,e,69,1,Kedar,MacIntel,17,1584257339157,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1050,#text-area-1,Computer/Laptop,f,79,t,84,1,Kedar,MacIntel,147,1584257339379,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1051,#text-area-1,Computer/Laptop,f,79,t,84,1,Kedar,MacIntel,553,1584257340011,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1052,#text-area-1,Computer/Laptop,f,128,e,69,2,Kedar,MacIntel,73,1584257340164,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1053,#text-area-1,Computer/Laptop,f,96, ,32,1,Kedar,MacIntel,70,1584257340363,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1054,#text-area-1,Computer/Laptop,f,67,i,73,1,Kedar,MacIntel,110,1584257340569,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1055,#text-area-1,Computer/Laptop,f,67,s,83,1,Kedar,MacIntel,20,1584257340656,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1056,#text-area-1,Computer/Laptop,f,87, ,32,1,Kedar,MacIntel,31,1584257340754,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1057,#text-area-1,Computer/Laptop,f,67,u,85,1,Kedar,MacIntel,174,1584257341016,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1058,#text-area-1,Computer/Laptop,f,108,s,83,1,Kedar,MacIntel,15,1584257341098,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1059,#text-area-1,Computer/Laptop,f,100,e,69,1,Kedar,MacIntel,4,1584257341210,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1060,#text-area-1,Computer/Laptop,f,71,d,68,1,Kedar,MacIntel,151,1584257341461,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1061,#text-area-1,Computer/Laptop,f,95,.,190,1,Kedar,MacIntel,112,1584257341644,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1062,#text-area-1,Computer/Laptop,f,87, ,32,1,Kedar,MacIntel,71,1584257341811,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1063,#text-area-1,Computer/Laptop,f,608,Y,89,2,Kedar,MacIntel,695,1584257342593,ef70b84c-be3d-434b-9cbe-55a19ce557a0
